Setup title,"I/V Sweep-Solar cell"
Classic test name,"I/V Sweep"
Test date,4/19/2023
Test time,17:08:07
Device ID,
Count,32
Flags,
Remarks,
Context.MainFrame,B1500A
Channel.UnitType,SMU,SMU
Channel.Unit,SMU4:HR,SMU3:HR
Channel.IName,I1,l2
Channel.VName,V1,V2
Channel.Mode,V,COMMON
Channel.Func,VAR1,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU4:HR,SMU3:HR
Measurement.Port.SeriesResistor,NONE,NONE
Measurement.Port.Filter,ON,ON
Measurement.Port.OutputVoltageComparison,0,0
Measurement.Primary.Locus,Single
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,1
Measurement.Primary.Stop,-0.2
Measurement.Primary.Step,-0.01
Measurement.Primary.Compliance,0.0001
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,1,0
Measurement.Bias.Compliance,0.0001,0.1
Measurement.Monitor.Unit,SMU4:HR,SMU3:HR
Measurement.Monitor.Adc,"HR ADC","HR ADC"
Measurement.Monitor.Measurement,"Compliance Side","Compliance Side"
Measurement.Monitor.RangingMode,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighSpeed.Mode,PLC
Measurement.Adc.HighSpeed.Coeff,6
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,PLC
Measurement.Adc.HighResolution.Coeff,6
Measurement.WaitTime.Source.Coeff,1
Measurement.WaitTime.Source.Offset,0
Measurement.WaitTime.Monitor.Coeff,1
Measurement.WaitTime.Monitor.Offset,0
Output.Graph.Enabled,true
Output.Graph.AutoScaling,false
Output.Graph.XAxis.Data,V1
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-1
Output.Graph.XAxis.Right,1
Output.Graph.XAxis.RunTimeAutoScale,true
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.1
Output.Graph.YAxis.Top,0.1
Output.Graph.YAxis.Group,
Output.Graph.YAxis.RunTimeAutoScale,true
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
V1,I1
1,2.578E-10
0.99,1.84E-10
0.98,1.448E-10
0.97,1.263E-10
0.96,1.034E-10
0.95,1.128E-10
0.94,9.03E-11
0.93,7.32E-11
0.92,6.44E-11
0.91,5.47E-11
0.9,4.99E-11
0.89,5.8E-11
0.88,5.72E-11
0.87,5.11E-11
0.86,5.31E-11
0.85,4.22E-11
0.84,2.98E-11
0.83,2.5E-11
0.82,2.29E-11
0.81,2.05E-11
0.8,3.06E-11
0.79,1.24E-11
0.78,2.54E-11
0.77,2.69E-11
0.76,2.5E-11
0.75,7.6E-12
0.74,6.9E-12
0.73,4E-12
0.72,1.92E-11
0.71,1.44E-11
0.7,3.4E-12
0.69,2.5E-12
0.68,1.09E-11
0.67,8.6E-12
0.66,1.26E-11
0.65,-5.8E-12
0.64,3.5E-12
0.63,3.1E-12
0.62,-8.7E-12
0.61,-5.3E-12
0.6,-1.25E-11
0.59,-4.1E-12
0.58,3.3E-12
0.57,6.6E-12
0.56,-1.63E-11
0.55,-4.2E-12
0.54,-5E-13
0.53,1.1E-12
0.52,-1.48E-11
0.51,1.5E-12
0.5,-5.2E-12
0.49,-1.89E-11
0.48,-3.5E-12
0.47,-8E-12
0.46,-6.4E-12
0.45,-1.7E-12
0.44,-1.95E-11
0.43,-1.67E-11
0.42,-7.2E-12
0.41,-1.12E-11
0.4,-2E-13
0.39,-1.05E-11
0.38,-9E-12
0.37,-1.58E-11
0.36,-2.1E-11
0.35,-2.64E-11
0.34,-2.28E-11
0.33,-2.88E-11
0.32,-1.42E-11
0.31,-1.12E-11
0.3,-1.3E-11
0.29,-1E-11
0.28,-2.64E-11
0.27,-2.74E-11
0.26,-2.1E-11
0.25,-2.71E-11
0.24,-2.96E-11
0.23,-9.3E-12
0.22,-1.58E-11
0.21,-2.67E-11
0.2,-3.32E-11
0.19,-3.55E-11
0.18,-1.93E-11
0.17,-1.397E-10
0.16,-3.732E-10
0.15,-3.447E-10
0.14,-3.475E-10
0.13,-3.283E-10
0.12,-3.071E-10
0.11,-3.043E-10
0.1,-3.099E-10
0.09,-3.046E-10
0.08,-2.991E-10
0.07,-2.948E-10
0.06,-3.075E-10
0.05,-3.115E-10
0.04,-3.177E-10
0.03,-3.291E-10
0.02,-3.137E-10
0.01,-3.117E-10
0,-3.304E-10
-0.01,-3.101E-10
-0.02,-3.329E-10
-0.03,-3.334E-10
-0.04,-3.186E-10
-0.05,-3.192E-10
-0.06,-3.473E-10
-0.07,-3.304E-10
-0.08,-3.287E-10
-0.09,-3.48E-10
-0.1,-3.572E-10
-0.11,-3.515E-10
-0.12,-3.571E-10
-0.13,-3.707E-10
-0.14,-3.594E-10
-0.15,-3.573E-10
-0.16,-3.792E-10
-0.17,-3.569E-10
-0.18,-3.463E-10
-0.19,-3.465E-10
-0.2,-3.577E-10
